"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L15358","DefaultParameterContext.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/DefaultParameterContext.java","L15352","1","0","0","0","52","81"
"L15359","DefaultTestInstances.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/DefaultTestInstances.java","L15352","3","0","0","7","49","73"
"L15360","ExecutableInvoker.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/ExecutableInvoker.java","L15352","14","0","3","5","153","274"
"L15361","ExtensionValuesStore.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/ExtensionValuesStore.java","L15352","18","0","2","1","181","246"
"L15362","InvocationInterceptorChain.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/InvocationInterceptorChain.java","L15352","6","0","0","7","118","161"
"L15363","JupiterEngineExecutionContext.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/JupiterEngineExecutionContext.java","L15352","6","0","5","15","128","196"
"L15364","MethodInvocation.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/MethodInvocation.java","L15352","1","0","0","0","41","64"
"L15365","NamespaceAwareStore.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/NamespaceAwareStore.java","L15352","1","0","1","8","56","84"
"L15366","package-info.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/package-info.java","L15352","1","0","0","0","1","6"
"L15367","TestInstancesProvider.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/TestInstancesProvider.java","L15352","1","0","1","2","18","38"
"L16672","DisabledCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/DisabledCondition.java","L16671","2","0","0","0","24","54"
"L16673","ExtensionRegistrar.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/ExtensionRegistrar.java","L16671","1","0","4","0","10","72"
"L16674","ExtensionRegistry.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/ExtensionRegistry.java","L16671","1","0","4","0","21","71"
"L16675","MutableExtensionRegistry.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/MutableExtensionRegistry.java","L16671","9","0","3","4","119","209"
"L16676","package-info.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/package-info.java","L16671","1","0","0","0","1","6"
"L16677","RepeatedTestDisplayNameFormatter.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/RepeatedTestDisplayNameFormatter.java","L16671","1","0","0","0","19","42"
"L16678","RepeatedTestExtension.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/RepeatedTestExtension.java","L16671","1","0","0","0","40","69"
"L16679","RepeatedTestInvocationContext.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/RepeatedTestInvocationContext.java","L16671","1","0","0","0","24","50"
"L16680","RepetitionInfoParameterResolver.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/RepetitionInfoParameterResolver.java","L16671","1","0","0","0","45","77"
"L16681","TempDirectory.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TempDirectory.java","L16671","19","0","0","0","230","315"
"L16682","TestInfoParameterResolver.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TestInfoParameterResolver.java","L16671","2","0","0","0","59","94"
"L16683","TestReporterParameterResolver.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TestReporterParameterResolver.java","L16671","1","0","0","0","15","36"
"L16684","TimeoutConfiguration.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TimeoutConfiguration.java","L16671","2","0","0","0","76","110"
"L16685","TimeoutDuration.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TimeoutDuration.java","L16671","7","0","0","0","46","72"
"L16686","TimeoutDurationParser.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TimeoutDurationParser.java","L16671","3","0","0","0","46","67"
"L16687","TimeoutExtension.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TimeoutExtension.java","L16671","10","0","0","0","179","245"
"L16688","TimeoutInvocation.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TimeoutInvocation.java","L16671","6","0","0","0","68","95"
"L22195","JupiterThrowableCollectorFactory.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/support/JupiterThrowableCollectorFactory.java","L22194","1","0","2","0","10","38"
"L22196","OpenTest4JAndJUnit4AwareThrowableCollector.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/support/OpenTest4JAndJUnit4AwareThrowableCollector.java","L22194","4","0","0","0","37","71"
"L22197","package-info.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/support/package-info.java","L22194","1","0","0","0","1","6"
"L14667","IsInnerClass.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsInnerClass.java","L14666","3","0","1","1","19","43"
"L14668","IsNestedTestClass.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsNestedTestClass.java","L14666","2","0","1","1","17","41"
"L14669","IsPotentialTestContainer.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsPotentialTestContainer.java","L14666","5","0","1","1","26","50"
"L14670","IsTestableMethod.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsTestableMethod.java","L14666","5","0","0","0","33","56"
"L14671","IsTestClassWithTests.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsTestClassWithTests.java","L14666","3","0","1","1","27","58"
"L14672","IsTestFactoryMethod.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsTestFactoryMethod.java","L14666","1","0","1","1","10","34"
"L14673","IsTestMethod.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsTestMethod.java","L14666","1","0","1","1","10","31"
"L14674","IsTestTemplateMethod.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/IsTestTemplateMethod.java","L14666","1","0","1","1","10","31"
"L14675","package-info.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/predicates/package-info.java","L14666","1","0","0","0","1","6"
"L2767","AfterAll.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AfterAll.java","L2766","1","0","1","0","14","94"
"L2768","AfterEach.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AfterEach.java","L2766","1","0","1","0","14","89"
"L2769","AssertAll.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertAll.java","L2766","2","0","0","0","56","87"
"L2770","AssertArrayEquals.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertArrayEquals.java","L2766","61","0","0","0","340","442"
"L2771","AssertDoesNotThrow.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertDoesNotThrow.java","L2766","4","0","0","0","57","91"
"L2772","AssertEquals.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertEquals.java","L2766","21","0","0","0","140","193"
"L2773","AssertFalse.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertFalse.java","L2766","3","0","0","0","33","63"
"L2774","AssertInstanceOf.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertInstanceOf.java","L2766","4","0","0","0","28","57"
"L2775","Assertions.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assertions.java","L2766","1","0","291","0","1031","3576"
"L2776","AssertionUtils.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertionUtils.java","L2766","24","0","0","0","135","201"
"L2777","AssertIterableEquals.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertIterableEquals.java","L2766","12","0","0","0","91","135"
"L2778","AssertLinesMatch.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertLinesMatch.java","L2766","25","0","0","0","161","231"
"L2779","AssertNotEquals.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotEquals.java","L2766","21","0","0","0","145","280"
"L2780","AssertNotNull.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotNull.java","L2766","3","0","0","0","24","50"
"L2781","AssertNotSame.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotSame.java","L2766","3","0","0","0","25","52"
"L2782","AssertNull.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNull.java","L2766","5","0","0","0","32","59"
"L2783","AssertSame.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertSame.java","L2766","3","0","0","0","25","52"
"L2784","AssertThrows.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertThrows.java","L2766","3","0","0","0","44","75"
"L2785","AssertThrowsExactly.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertThrowsExactly.java","L2766","3","0","0","0","44","75"
"L2786","AssertTimeout.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTimeout.java","L2766","7","0","0","0","145","199"
"L2787","AssertTrue.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTrue.java","L2766","3","0","0","0","33","63"
"L2788","Assumptions.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assumptions.java","L2766","8","0","15","0","77","262"
"L2789","BeforeAll.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/BeforeAll.java","L2766","1","0","1","0","14","94"
"L2790","BeforeEach.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/BeforeEach.java","L2766","1","0","1","0","14","89"
"L2791","ClassDescriptor.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/ClassDescriptor.java","L2766","1","0","6","0","14","88"
"L2792","ClassOrderer.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/ClassOrderer.java","L2766","1","0","10","4","79","256"
"L2793","ClassOrdererContext.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/ClassOrdererContext.java","L2766","1","0","3","0","10","57"
"L2794","Disabled.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Disabled.java","L2766","1","0","1","0","15","65"
"L2795","DisplayName.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DisplayName.java","L2766","1","0","1","0","15","52"
"L2796","DisplayNameGeneration.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DisplayNameGeneration.java","L2766","1","0","1","0","17","52"
"L2797","DisplayNameGenerator.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DisplayNameGenerator.java","L2766","11","0","10","14","161","356"
"L2798","DynamicContainer.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicContainer.java","L2766","1","0","5","0","29","110"
"L2799","DynamicNode.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicNode.java","L2766","1","0","3","1","29","72"
"L2800","DynamicTest.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicTest.java","L2766","1","0","8","0","59","244"
"L2801","IndicativeSentencesGeneration.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/IndicativeSentencesGeneration.java","L2766","1","0","1","0","22","72"
"L2802","MethodDescriptor.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/MethodDescriptor.java","L2766","1","0","6","0","17","92"
"L2803","MethodOrderer.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/MethodOrderer.java","L2766","1","0","12","5","99","315"
"L2804","MethodOrdererContext.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/MethodOrdererContext.java","L2766","1","0","4","0","11","64"
"L2805","Named.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Named.java","L2766","1","0","5","0","29","95"
"L2806","Nested.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Nested.java","L2766","1","0","1","0","15","55"
"L2807","Order.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Order.java","L2766","1","0","1","0","17","74"
"L2808","package-info.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/package-info.java","L2766","1","0","0","0","1","6"
"L2809","RepeatedTest.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/RepeatedTest.java","L2766","1","0","1","0","22","156"
"L2810","RepetitionInfo.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/RepetitionInfo.java","L2766","1","0","3","0","8","54"
"L2811","Tag.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Tag.java","L2766","1","0","1","0","19","76"
"L2812","Tags.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Tags.java","L2766","1","0","1","0","17","48"
"L2813","Test.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Test.java","L2766","1","0","1","0","16","80"
"L2814","TestClassOrder.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestClassOrder.java","L2766","1","0","1","0","17","86"
"L2815","TestFactory.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestFactory.java","L2766","1","0","1","0","16","80"
"L2816","TestInfo.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestInfo.java","L2766","1","0","5","0","13","111"
"L2817","TestInstance.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestInstance.java","L2766","1","0","2","0","21","103"
"L2818","TestMethodOrder.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestMethodOrder.java","L2766","1","0","1","0","17","84"
"L2819","TestReporter.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestReporter.java","L2766","1","0","4","0","17","81"
"L2820","TestTemplate.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestTemplate.java","L2766","1","0","1","0","16","85"
"L2821","Timeout.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Timeout.java","L2766","1","0","1","0","19","112"
"L6007","AbstractRepeatableAnnotationCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/AbstractRepeatableAnnotationCondition.java","L6006","2","0","0","0","41","73"
"L6008","BooleanExecutionCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/BooleanExecutionCondition.java","L6006","1","0","0","0","34","55"
"L6009","DisabledForJreRange.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledForJreRange.java","L6006","1","0","1","0","20","111"
"L6010","DisabledForJreRangeCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledForJreRangeCondition.java","L6006","2","0","0","0","21","46"
"L6011","DisabledIf.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIf.java","L6006","1","0","1","0","18","96"
"L6012","DisabledIfCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfCondition.java","L6006","1","0","0","0","11","32"
"L6013","DisabledIfEnvironmentVariable.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfEnvironmentVariable.java","L6006","1","0","1","0","22","107"
"L6014","DisabledIfEnvironmentVariableCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfEnvironmentVariableCondition.java","L6006","3","0","0","0","39","76"
"L6015","DisabledIfEnvironmentVariables.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfEnvironmentVariables.java","L6006","1","0","1","0","15","48"
"L6016","DisabledIfSystemProperties.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfSystemProperties.java","L6006","1","0","1","0","15","48"
"L6017","DisabledIfSystemProperty.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfSystemProperty.java","L6006","1","0","1","0","22","107"
"L6018","DisabledIfSystemPropertyCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfSystemPropertyCondition.java","L6006","3","0","0","0","36","65"
"L6019","DisabledOnJre.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnJre.java","L6006","1","0","1","0","19","95"
"L6020","DisabledOnJreCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnJreCondition.java","L6006","1","0","0","0","17","41"
"L6021","DisabledOnOs.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnOs.java","L6006","1","0","1","0","19","95"
"L6022","DisabledOnOsCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnOsCondition.java","L6006","1","0","0","0","17","41"
"L6023","EnabledForJreRange.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledForJreRange.java","L6006","1","0","1","0","20","111"
"L6024","EnabledForJreRangeCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledForJreRangeCondition.java","L6006","2","0","0","0","21","46"
"L6025","EnabledIf.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIf.java","L6006","1","0","1","0","18","96"
"L6026","EnabledIfCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfCondition.java","L6006","1","0","0","0","11","33"
"L6027","EnabledIfEnvironmentVariable.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfEnvironmentVariable.java","L6006","1","0","1","0","22","106"
"L6028","EnabledIfEnvironmentVariableCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfEnvironmentVariableCondition.java","L6006","3","0","0","0","39","75"
"L6029","EnabledIfEnvironmentVariables.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfEnvironmentVariables.java","L6006","1","0","1","0","15","48"
"L6030","EnabledIfSystemProperties.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfSystemProperties.java","L6006","1","0","1","0","15","48"
"L6031","EnabledIfSystemProperty.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfSystemProperty.java","L6006","1","0","1","0","22","106"
"L6032","EnabledIfSystemPropertyCondition.java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfSystemPropertyCondition.java","L6006","3","0","0","0","36","64"
