"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C4161","54~CloneInstance","C452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","190","3","200","82","1","1","203","11","1","1"
"C9845","653~CloneInstance","C2115","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","170","3","188","45","1","1","898","19","1","1"
"C3125","25~CloneInstance","C233","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","238","3","256","45","1","1","1123","19","1","1"
"C3126","26~CloneInstance","C233","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","264","3","282","45","1","1","1123","19","1","1"
"C4162","55~CloneInstance","C452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","284","3","294","82","1","1","203","11","1","1"
"C4163","56~CloneInstance","C452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","337","3","347","82","1","1","203","11","1","1"
"C9846","654~CloneInstance","C2115","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","370","3","388","45","1","1","896","19","1","1"
"C9854","659~CloneInstance","C2119","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","54","2","64","3","1","1","211","11","1","1"
"C9855","660~CloneInstance","C2119","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","66","2","77","3","1","1","211","12","1","1"
"C9856","661~CloneInstance","C2119","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","79","2","90","3","1","1","211","12","1","1"
"C9001","316~CloneInstance","C1812","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","92","2","103","3","1","1","212","12","1","1"
"C9002","317~CloneInstance","C1812","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","105","2","116","3","1","1","212","12","1","1"
"C3977","45~CloneInstance","C399","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\InvalidLifecycleMethodConfigurationTests.java","59","3","70","5","1","1","185","12","1","1"
"C9761","633~CloneInstance","C2087","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","52","2","64","3","1","1","149","13","1","1"
"C9763","636~CloneInstance","C2088","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","54","3","63","75","1","1","131","10","1","1"
"C9764","637~CloneInstance","C2088","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","75","3","84","75","1","1","131","10","1","1"
"C9762","634~CloneInstance","C2087","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","98","2","110","3","1","1","149","13","1","1"
"C9765","638~CloneInstance","C2088","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","100","3","109","75","1","1","131","10","1","1"
"C3116","22~CloneInstance","C229","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","115","3","124","75","1","1","131","10","1","1"
"C3117","23~CloneInstance","C229","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","133","3","142","75","1","1","131","10","1","1"
"C9766","639~CloneInstance","C2088","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","72","3","81","63","1","1","132","10","1","1"
"C9767","640~CloneInstance","C2088","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","91","3","100","75","1","1","131","10","1","1"
"C9768","641~CloneInstance","C2088","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","107","3","116","75","1","1","131","10","1","1"
"C3770","37~CloneInstance","C351","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","52","3","61","83","1","1","211","10","1","1"
"C9849","656~CloneInstance","C2117","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","64","2","73","3","1","1","187","10","1","1"
"C3771","38~CloneInstance","C351","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","79","3","88","83","1","1","211","10","1","1"
"C9850","657~CloneInstance","C2117","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","92","2","102","3","1","1","187","11","1","1"
"C5766","118~CloneInstance","C885","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","109","3","136","5","1","1","43","28","1","0"
"C5762","113~CloneInstance","C884","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","189","3","199","87","1","1","53","11","1","0"
"C5767","119~CloneInstance","C885","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","191","3","218","5","1","1","43","28","1","0"
"C5763","114~CloneInstance","C884","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","268","3","278","99","1","1","58","11","1","0"
"C9994","731~CloneInstance","C2176","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","246","3","310","52","1","1","143","65","1","2"
"C9996","734~CloneInstance","C2177","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","246","3","305","5","1","1","70","60","1","1"
"C4894","73~CloneInstance","C649","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","483","97","1","1","116","22","1","1"
"C4896","76~CloneInstance","C650","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","477","20","1","1","51","16","1","0"
"C4898","79~CloneInstance","C651","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","475","20","1","1","47","14","1","0"
"C4900","82~CloneInstance","C652","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","473","20","1","1","43","12","1","0"
"C4902","85~CloneInstance","C653","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","471","20","1","1","39","10","1","0"
"C5764","115~CloneInstance","C884","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","390","3","400","99","1","1","63","11","1","0"
"C6892","141~CloneInstance","C1202","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","443","3","457","102","1","1","306","15","1","1"
"C9997","735~CloneInstance","C2177","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","368","3","427","5","1","1","76","60","1","1"
"C4895","74~CloneInstance","C649","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","601","97","1","1","116","22","1","1"
"C4897","77~CloneInstance","C650","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","595","20","1","1","51","16","1","0"
"C4899","80~CloneInstance","C651","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","593","20","1","1","47","14","1","0"
"C4901","83~CloneInstance","C652","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","591","20","1","1","43","12","1","0"
"C4903","86~CloneInstance","C653","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","589","20","1","1","39","10","1","0"
"C5765","116~CloneInstance","C884","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","510","3","520","99","1","1","63","11","1","0"
"C6893","142~CloneInstance","C1202","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","561","3","577","102","1","1","305","17","1","1"
"C9995","732~CloneInstance","C2176","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","488","3","552","52","1","1","145","65","1","2"
"C9998","736~CloneInstance","C2177","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","488","3","547","5","1","1","72","60","1","1"
"C7481","174~CloneInstance","C1369","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","129","3","142","87","1","1","555","14","1","1"
"C9663","603~CloneInstance","C2063","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","124","2","143","3","1","1","648","20","1","1"
"C7482","175~CloneInstance","C1369","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","172","3","185","97","1","1","555","14","1","1"
"C9664","604~CloneInstance","C2063","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","167","2","186","3","1","1","648","20","1","1"
"C7483","176~CloneInstance","C1369","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","256","3","267","88","1","1","555","12","1","1"
"C9497","527~CloneInstance","C2006","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestExtensionTests.java","141","2","152","3","1","1","111","12","1","1"
"C9498","528~CloneInstance","C2006","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestExtensionTests.java","154","2","165","3","1","1","111","12","1","1"
"C9414","500~CloneInstance","C1975","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestIntegrationTests.java","289","2","298","3","1","1","312","10","1","1"
"C9415","501~CloneInstance","C1975","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestIntegrationTests.java","300","2","309","3","1","1","312","10","1","1"
"C9448","514~CloneInstance","C1987","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\console\ConsoleLauncherTests.java","86","2","96","3","1","1","112","11","1","1"
"C9449","515~CloneInstance","C1987","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\console\ConsoleLauncherTests.java","98","2","108","3","1","1","112","11","1","1"
"C10249","762~CloneInstance","C2225","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueId.java","233","2","244","3","1","3","106","12","1","1"
"C11087","889~CloneInstance","C2486","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TagFilter.java","130","2","140","3","1","1","81","11","1","0"
"C11088","890~CloneInstance","C2486","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TagFilter.java","151","2","161","3","1","1","81","11","1","0"
"C9195","367~CloneInstance","C1889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","51","2","61","3","1","1","59","11","1","0"
"C9196","368~CloneInstance","C1889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","68","2","78","3","1","1","59","11","1","0"
"C10917","874~CloneInstance","C2423","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","149","2","159","3","1","1","68","11","1","0"
"C10918","875~CloneInstance","C2423","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","161","2","171","3","1","1","68","11","1","0"
"C8864","257~CloneInstance","C1756","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","59","2","68","3","1","1","169","10","1","1"
"C8865","258~CloneInstance","C1756","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","70","2","79","3","1","1","169","10","1","1"
"C7709","183~CloneInstance","C1436","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TestLauncherDiscoveryListener.java","15","2","24","3","1","3","1","10","1","0"
"C7710","184~CloneInstance","C1436","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TestLauncherSessionListener.java","15","2","24","3","1","3","1","10","1","0"
"C9043","339~CloneInstance","C1829","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","30","2","43","3","1","1","170","14","1","1"
"C9044","340~CloneInstance","C1829","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","45","2","58","3","1","1","170","14","1","1"
"C5569","102~CloneInstance","C825","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","79","3","89","21","1","1","204","11","1","1"
"C9992","728~CloneInstance","C2175","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","75","2","90","3","1","1","251","16","1","1"
"C5570","103~CloneInstance","C825","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","96","3","106","24","1","1","204","11","1","1"
"C9993","729~CloneInstance","C2175","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","92","2","107","3","1","1","251","16","1","1"
"C9954","709~CloneInstance","C2162","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","109","2","122","3","1","1","235","14","1","1"
"C9955","710~CloneInstance","C2162","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","139","2","152","3","1","1","235","14","1","1"
"C11365","916~CloneInstance","C2610","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","157","3","166","34","1","1","244","10","1","1"
"C11366","917~CloneInstance","C2610","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","179","3","188","34","1","1","244","10","1","1"
"C5571","104~CloneInstance","C825","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","223","3","233","24","1","1","204","11","1","1"
"C9956","711~CloneInstance","C2162","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","236","2","249","3","1","1","235","14","1","1"
"C8991","309~CloneInstance","C1808","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","82","2","95","3","1","1","134","14","1","1"
"C8992","310~CloneInstance","C1808","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","130","2","143","3","1","1","134","14","1","1"
"C8993","311~CloneInstance","C1808","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","145","2","158","3","1","1","134","14","1","1"
"C2957","18~CloneInstance","C186","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","189","3","199","70","1","1","126","11","1","1"
"C9962","713~CloneInstance","C2164","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","328","2","342","3","1","1","163","15","1","1"
"C9963","714~CloneInstance","C2164","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","344","2","358","3","1","1","163","15","1","1"
"C8982","303~CloneInstance","C1804","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","404","2","417","3","1","1","209","14","1","1"
"C8983","304~CloneInstance","C1804","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","419","2","432","3","1","1","209","14","1","1"
"C2958","19~CloneInstance","C186","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","494","3","504","70","1","1","126","11","1","1"
"C2959","20~CloneInstance","C186","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","514","3","524","70","1","1","126","11","1","1"
"C7484","178~CloneInstance","C1370","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","534","3","544","56","1","1","89","11","1","0"
"C7485","179~CloneInstance","C1370","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","586","3","596","56","1","1","89","11","1","0"
"C8984","306~CloneInstance","C1805","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","580","3","589","59","1","1","214","10","1","1"
"C8985","307~CloneInstance","C1805","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","601","3","610","59","1","1","212","10","1","1"
"C8980","300~CloneInstance","C1803","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","617","2","628","3","1","1","167","12","1","1"
"C8981","301~CloneInstance","C1803","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","630","2","641","3","1","1","167","12","1","1"
"C9937","703~CloneInstance","C2155","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","200","2","210","3","1","1","339","11","1","1"
"C9999","738~CloneInstance","C2178","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","227","2","243","3","1","1","599","17","1","1"
"C9938","704~CloneInstance","C2155","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","245","2","255","3","1","1","339","11","1","1"
"C10000","739~CloneInstance","C2178","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","257","2","273","3","1","1","599","17","1","1"
"C11131","902~CloneInstance","C2505","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-api\src\main\java\org\junit\jupiter\api\ClassOrderer.java","234","3","252","4","1","2","28","19","1","0"
"C6898","145~CloneInstance","C1204","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\DisabledIfEnvironmentVariableCondition.java","51","3","61","20","1","3","29","11","1","0"
"C6897","144~CloneInstance","C1204","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\DisabledIfSystemPropertyCondition.java","50","3","61","112","1","3","29","12","1","0"
"C6497","127~CloneInstance","C1085","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\JRE.java","159","5","168","21","1","6","6","10","1","0"
"C6498","128~CloneInstance","C1085","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\JRE.java","169","5","178","21","1","6","6","10","1","0"
"C10809","866~CloneInstance","C2388","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\condition\DisabledForJreRangeConditionTests.java","126","2","135","3","1","2","14","10","1","0"
