"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Design Pattern","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L21151","handlerCalls","org.junit.jupiter.engine.extension.TestExecutionExceptionHandlerTests.handlerCalls;Ljava/util/List;","L21148","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestExecutionExceptionHandlerTests.java","49","2","49","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21206","allDisplayNames","org.junit.jupiter.engine.extension.TestInfoParameterResolverTests.allDisplayNames;Ljava/util/List;","L21203","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestInfoParameterResolverTests.java","38","2","39","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21228","callSequence","org.junit.jupiter.engine.extension.TestInstanceFactoryTests.callSequence;Ljava/util/List;","L21225","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestInstanceFactoryTests.java","58","2","58","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21465","callSequence","org.junit.jupiter.engine.extension.TestInstancePostProcessorAndPreDestroyCallbackTests.callSequence;Ljava/util/List;","L21462","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestInstancePostProcessorAndPreDestroyCallbackTests.java","35","2","35","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21566","callSequence","org.junit.jupiter.engine.extension.TestInstancePostProcessorTests.callSequence;Ljava/util/List;","L21563","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestInstancePostProcessorTests.java","34","2","34","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21629","callSequence","org.junit.jupiter.engine.extension.TestInstancePreDestroyCallbackTests.callSequence;Ljava/util/List;","L21626","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestInstancePreDestroyCallbackTests.java","36","2","36","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21759","resolver","org.junit.jupiter.engine.extension.TestReporterParameterResolverTests.resolver;Lorg/junit/jupiter/engine/extension/TestReporterParameterResolver;","L21756","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestReporterParameterResolverTests.java","33","2","33","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21783","testWatcherMethodNames","org.junit.jupiter.engine.extension.TestWatcherTests.testWatcherMethodNames;Ljava/util/List;","L21780","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestWatcherTests.java","57","2","60","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21928","extensionContext","org.junit.jupiter.engine.extension.TimeoutConfigurationTests.extensionContext;Lorg/junit/jupiter/api/extension/ExtensionContext;","L21925","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TimeoutConfigurationTests.java","48","2","48","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21929","config","org.junit.jupiter.engine.extension.TimeoutConfigurationTests.config;Lorg/junit/jupiter/engine/extension/TimeoutConfiguration;","L21925","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TimeoutConfigurationTests.java","49","2","49","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21958","parser","org.junit.jupiter.engine.extension.TimeoutDurationParserTests.parser;Lorg/junit/jupiter/engine/extension/TimeoutDurationParser;","L21955","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TimeoutDurationParserTests.java","38","2","38","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22245","logger","org.junit.jupiter.engine.support.OpenTest4JAndJUnit4AwareThrowableCollector.logger;Lorg/junit/platform/commons/logging/Logger;","L22239","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\main\java\org\junit\jupiter\engine\support\OpenTest4JAndJUnit4AwareThrowableCollector.java","34","2","34","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22246","ASSUMPTION_VIOLATED_EXCEPTION","org.junit.jupiter.engine.support.OpenTest4JAndJUnit4AwareThrowableCollector.ASSUMPTION_VIOLATED_EXCEPTION;Ljava/lang/String;","L22239","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\main\java\org\junit\jupiter\engine\support\OpenTest4JAndJUnit4AwareThrowableCollector.java","36","2","36","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22247","COMMON_FAILURE_MESSAGE","org.junit.jupiter.engine.support.OpenTest4JAndJUnit4AwareThrowableCollector.COMMON_FAILURE_MESSAGE;Ljava/lang/String;","L22239","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\main\java\org\junit\jupiter\engine\support\OpenTest4JAndJUnit4AwareThrowableCollector.java","38","2","39","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22249","abortedExecutionPredicate","org.junit.jupiter.engine.support.OpenTest4JAndJUnit4AwareThrowableCollector.abortedExecutionPredicate;Ljava/util/function/Predicate;","L22239","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\main\java\org\junit\jupiter\engine\support\OpenTest4JAndJUnit4AwareThrowableCollector.java","41","2","41","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22395","sequence","org.junit.jupiter.engine.bridge.BridgeMethodTests.sequence;Ljava/util/List;","L22427","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\bridge\BridgeMethodTests.java","35","2","35","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22807","list","org.junit.jupiter.engine.DynamicNodeGenerationTests$MyDynamicTestCase.list;Ljava/util/List;","L22733","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","409","3","411","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22791","exceptionThrowingStreamClosed","org.junit.jupiter.engine.DynamicNodeGenerationTests$MyDynamicTestCase.exceptionThrowingStreamClosed;Ljava/util/concurrent/atomic/AtomicBoolean;","L22733","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","413","3","413","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22863","exceptionToThrowInBeforeAll","org.junit.jupiter.engine.ExceptionHandlingTests$FailureTestCase.exceptionToThrowInBeforeAll;Ljava/util/Optional;","L22839","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","253","3","253","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22866","exceptionToThrowInAfterAll","org.junit.jupiter.engine.ExceptionHandlingTests$FailureTestCase.exceptionToThrowInAfterAll;Ljava/util/Optional;","L22839","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","254","3","254","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22851","exceptionToThrowInBeforeEach","org.junit.jupiter.engine.ExceptionHandlingTests$FailureTestCase.exceptionToThrowInBeforeEach;Ljava/util/Optional;","L22839","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","255","3","255","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22856","exceptionToThrowInAfterEach","org.junit.jupiter.engine.ExceptionHandlingTests$FailureTestCase.exceptionToThrowInAfterEach;Ljava/util/Optional;","L22839","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","256","3","256","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23027","beforeTopCount","org.junit.jupiter.engine.NestedTestClassesTests$TestCaseWithDoubleNesting.beforeTopCount;I","L23022","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","215","3","215","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23030","beforeNestedCount","org.junit.jupiter.engine.NestedTestClassesTests$TestCaseWithDoubleNesting.beforeNestedCount;I","L23022","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","216","3","216","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23033","beforeDoublyNestedCount","org.junit.jupiter.engine.NestedTestClassesTests$TestCaseWithDoubleNesting.beforeDoublyNestedCount;I","L23022","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","217","3","217","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23036","afterTopCount","org.junit.jupiter.engine.NestedTestClassesTests$TestCaseWithDoubleNesting.afterTopCount;I","L23022","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","219","3","219","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23039","afterNestedCount","org.junit.jupiter.engine.NestedTestClassesTests$TestCaseWithDoubleNesting.afterNestedCount;I","L23022","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","220","3","220","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23042","afterDoublyNestedCount","org.junit.jupiter.engine.NestedTestClassesTests$TestCaseWithDoubleNesting.afterDoublyNestedCount;I","L23022","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","221","3","221","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23318","countBefore1","org.junit.jupiter.engine.StandardTestClassTests$MyStandardTestCase.countBefore1;I","L23306","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","123","3","123","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23320","countBefore2","org.junit.jupiter.engine.StandardTestClassTests$MyStandardTestCase.countBefore2;I","L23306","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","124","3","124","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23322","countAfter","org.junit.jupiter.engine.StandardTestClassTests$MyStandardTestCase.countAfter;I","L23306","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","125","3","125","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23328","countBefore","org.junit.jupiter.engine.StandardTestClassTests$TestCaseWithFailingBefore.countBefore;I","L23325","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","218","3","218","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23334","testExecuted","org.junit.jupiter.engine.StandardTestClassTests$TestCaseWithFailingAfter.testExecuted;Z","L23331","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","238","3","238","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23371","countSuperBeforeInvoked","org.junit.jupiter.engine.TestClassInheritanceTests$AbstractTestCase.countSuperBeforeInvoked;I","L23391","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","141","3","141","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23373","countSuperAfterInvoked","org.junit.jupiter.engine.TestClassInheritanceTests$AbstractTestCase.countSuperAfterInvoked;I","L23391","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","142","3","142","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23401","throwExceptionInAfterMethod","org.junit.jupiter.engine.TestClassInheritanceTests$LocalTestCase.throwExceptionInAfterMethod;Z","L23376","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","162","3","162","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23367","countBeforeInvoked","org.junit.jupiter.engine.TestClassInheritanceTests$LocalTestCase.countBeforeInvoked;I","L23376","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","164","3","164","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23369","countAfterInvoked","org.junit.jupiter.engine.TestClassInheritanceTests$LocalTestCase.countAfterInvoked;I","L23376","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","165","3","165","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23885","parameterInstanceVariable","org.junit.jupiter.engine.TestTemplateInvocationTests$MyTestTemplateTestCase.parameterInstanceVariable;Ljava/lang/String;","L23792","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","459","3","459","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23896","constructorParameter","org.junit.jupiter.engine.TestTemplateInvocationTests$MyTestTemplateTestCaseWithConstructor.constructorParameter;Ljava/lang/String;","L23817","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","482","3","482","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23804","lifecycleEvents","org.junit.jupiter.engine.TestTemplateInvocationTests$TestTemplateTestClassWithBeforeAndAfterEach.lifecycleEvents;Ljava/util/List;","L23801","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","496","3","496","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23825","lifecycleEvents","org.junit.jupiter.engine.TestTemplateInvocationTests$TestTemplateTestClassWithDynamicLifecycleCallbacks.lifecycleEvents;Ljava/util/List;","L23822","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","527","3","527","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23835","streamClosed","org.junit.jupiter.engine.TestTemplateInvocationTests$InvocationContextProviderWithCloseableStream.streamClosed;Ljava/util/concurrent/atomic/AtomicBoolean;","L23893","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","774","3","774","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24085","ENABLED","org.junit.jupiter.migrationsupport.conditions.IgnoreCondition.ENABLED;Lorg/junit/jupiter/api/extension/ConditionEvaluationResult;","L24082","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\main\java\org\junit\jupiter\migrationsupport\conditions\IgnoreCondition.java","38","2","39","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24259","EXCEPTION_WAS_HANDLED","org.junit.jupiter.migrationsupport.rules.ExpectedExceptionSupport.EXCEPTION_WAS_HANDLED;Ljava/lang/String;","L24254","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\main\java\org\junit\jupiter\migrationsupport\rules\ExpectedExceptionSupport.java","45","2","45","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24260","support","org.junit.jupiter.migrationsupport.rules.ExpectedExceptionSupport.support;Lorg/junit/jupiter/migrationsupport/rules/TestRuleSupport;","L24254","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\main\java\org\junit\jupiter\migrationsupport\rules\ExpectedExceptionSupport.java","47","2","47","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24288","support","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupport.support;Lorg/junit/jupiter/migrationsupport/rules/TestRuleSupport;","L24248","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\main\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupport.java","44","2","44","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24336","ruleType","org.junit.jupiter.migrationsupport.rules.TestRuleSupport.ruleType;Ljava/lang/Class;","L24261","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\main\java\org\junit\jupiter\migrationsupport\rules\TestRuleSupport.java","46","2","46","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24337","adapterGenerator","org.junit.jupiter.migrationsupport.rules.TestRuleSupport.adapterGenerator;Ljava/util/function/Function;","L24261","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\main\java\org\junit\jupiter\migrationsupport\rules\TestRuleSupport.java","47","2","47","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24417","support","org.junit.jupiter.migrationsupport.rules.VerifierSupport.support;Lorg/junit/jupiter/migrationsupport/rules/TestRuleSupport;","L24251","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\main\java\org\junit\jupiter\migrationsupport\rules\VerifierSupport.java","43","2","43","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24454","afterOfRule1WasExecuted","org.junit.jupiter.migrationsupport.rules.EnableRuleMigrationSupportWithBothRuleTypesTests.afterOfRule1WasExecuted;Z","L24452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\EnableRuleMigrationSupportWithBothRuleTypesTests.java","28","2","28","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24455","beforeOfRule2WasExecuted","org.junit.jupiter.migrationsupport.rules.EnableRuleMigrationSupportWithBothRuleTypesTests.beforeOfRule2WasExecuted;Z","L24452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\EnableRuleMigrationSupportWithBothRuleTypesTests.java","30","2","30","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24456","afterOfRule2WasExecuted","org.junit.jupiter.migrationsupport.rules.EnableRuleMigrationSupportWithBothRuleTypesTests.afterOfRule2WasExecuted;Z","L24452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\EnableRuleMigrationSupportWithBothRuleTypesTests.java","31","2","31","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24457","numberOfRule1InstancesCreated","org.junit.jupiter.migrationsupport.rules.EnableRuleMigrationSupportWithBothRuleTypesTests.numberOfRule1InstancesCreated;I","L24452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\EnableRuleMigrationSupportWithBothRuleTypesTests.java","33","2","33","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24458","numberOfRule2InstancesCreated","org.junit.jupiter.migrationsupport.rules.EnableRuleMigrationSupportWithBothRuleTypesTests.numberOfRule2InstancesCreated;I","L24452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\EnableRuleMigrationSupportWithBothRuleTypesTests.java","34","2","34","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24459","verifier1","org.junit.jupiter.migrationsupport.rules.EnableRuleMigrationSupportWithBothRuleTypesTests.verifier1;LVerifier;","L24452","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\EnableRuleMigrationSupportWithBothRuleTypesTests.java","36","2","46","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24511","beforeOfRule1WasExecuted","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.beforeOfRule1WasExecuted;Z","L24509","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java","26","2","26","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24512","beforeOfRule2WasExecuted","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.beforeOfRule2WasExecuted;Z","L24509","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java","27","2","27","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24513","afterOfRule1WasExecuted","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.afterOfRule1WasExecuted;Z","L24509","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java","29","2","29","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24514","afterOfRule2WasExecuted","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.afterOfRule2WasExecuted;Z","L24509","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java","30","2","30","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24535","initEvents","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForMixedMethodAndFieldRulesTests.initEvents;Ljava/util/List;","L24533","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForMixedMethodAndFieldRulesTests.java","31","2","31","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24536","beforeEvents","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForMixedMethodAndFieldRulesTests.beforeEvents;Ljava/util/List;","L24533","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForMixedMethodAndFieldRulesTests.java","32","2","32","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24537","afterEvents","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForMixedMethodAndFieldRulesTests.afterEvents;Ljava/util/List;","L24533","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForMixedMethodAndFieldRulesTests.java","33","2","33","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24542","fieldRule1","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForMixedMethodAndFieldRulesTests.fieldRule1;LExternalResource;","L24533","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForMixedMethodAndFieldRulesTests.java","42","2","43","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24546","fieldRule2","org.junit.jupiter.migrationsupport.rules.ExternalResourceSupportForMixedMethodAndFieldRulesTests.fieldRule2;LExternalResource;","L24533","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.1\junit-jupiter-migrationsupport\src\test\java\org\junit\jupiter\migrationsupport\rules\ExternalResourceSupportForMixedMethodAndFieldRulesTests.java","45","2","46","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
