"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C4183","54~CloneInstance","C456","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","190","3","200","82","1","1","203","11","1","1"
"C9869","653~CloneInstance","C2121","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","170","3","188","45","1","1","898","19","1","1"
"C3140","25~CloneInstance","C235","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","238","3","256","45","1","1","1123","19","1","1"
"C3141","26~CloneInstance","C235","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","264","3","282","45","1","1","1123","19","1","1"
"C4184","55~CloneInstance","C456","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","284","3","294","82","1","1","203","11","1","1"
"C4185","56~CloneInstance","C456","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","337","3","347","82","1","1","203","11","1","1"
"C9870","654~CloneInstance","C2121","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\DynamicNodeGenerationTests.java","370","3","388","45","1","1","896","19","1","1"
"C9878","659~CloneInstance","C2125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","54","2","64","3","1","1","211","11","1","1"
"C9879","660~CloneInstance","C2125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","66","2","77","3","1","1","211","12","1","1"
"C9880","661~CloneInstance","C2125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","79","2","90","3","1","1","211","12","1","1"
"C9031","316~CloneInstance","C1821","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","92","2","103","3","1","1","212","12","1","1"
"C9032","317~CloneInstance","C1821","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\ExceptionHandlingTests.java","105","2","116","3","1","1","212","12","1","1"
"C4008","48~CloneInstance","C404","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\InvalidLifecycleMethodConfigurationTests.java","59","3","70","5","1","1","185","12","1","1"
"C9797","633~CloneInstance","C2099","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","52","2","64","3","1","1","149","13","1","1"
"C9799","636~CloneInstance","C2100","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","54","3","63","75","1","1","131","10","1","1"
"C9800","637~CloneInstance","C2100","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","75","3","84","75","1","1","131","10","1","1"
"C9798","634~CloneInstance","C2099","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","98","2","110","3","1","1","149","13","1","1"
"C9801","638~CloneInstance","C2100","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","100","3","109","75","1","1","131","10","1","1"
"C3131","22~CloneInstance","C231","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","115","3","124","75","1","1","131","10","1","1"
"C3132","23~CloneInstance","C231","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java","133","3","142","75","1","1","131","10","1","1"
"C9802","639~CloneInstance","C2100","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","72","3","81","63","1","1","132","10","1","1"
"C9803","640~CloneInstance","C2100","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","91","3","100","75","1","1","131","10","1","1"
"C9804","641~CloneInstance","C2100","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\StandardTestClassTests.java","107","3","116","75","1","1","131","10","1","1"
"C3798","37~CloneInstance","C356","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","52","3","61","83","1","1","211","10","1","1"
"C9873","656~CloneInstance","C2123","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","64","2","73","3","1","1","187","10","1","1"
"C3799","38~CloneInstance","C356","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","79","3","88","83","1","1","211","10","1","1"
"C9874","657~CloneInstance","C2123","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestClassInheritanceTests.java","92","2","102","3","1","1","187","11","1","1"
"C5789","118~CloneInstance","C890","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","109","3","136","5","1","1","43","28","1","0"
"C5785","113~CloneInstance","C889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","189","3","199","87","1","1","53","11","1","0"
"C5790","119~CloneInstance","C890","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","191","3","218","5","1","1","43","28","1","0"
"C5786","114~CloneInstance","C889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","268","3","278","99","1","1","58","11","1","0"
"C10018","731~CloneInstance","C2182","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","246","3","310","52","1","1","143","65","1","2"
"C10020","734~CloneInstance","C2183","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","246","3","305","5","1","1","70","60","1","1"
"C4914","73~CloneInstance","C653","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","483","97","1","1","116","22","1","1"
"C4916","76~CloneInstance","C654","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","477","20","1","1","51","16","1","0"
"C4918","79~CloneInstance","C655","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","475","20","1","1","47","14","1","0"
"C4920","82~CloneInstance","C656","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","473","20","1","1","43","12","1","0"
"C4922","85~CloneInstance","C657","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","462","3","471","20","1","1","39","10","1","0"
"C5787","115~CloneInstance","C889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","390","3","400","99","1","1","63","11","1","0"
"C6913","141~CloneInstance","C1206","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","443","3","457","102","1","1","306","15","1","1"
"C10021","735~CloneInstance","C2183","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","368","3","427","5","1","1","76","60","1","1"
"C4915","74~CloneInstance","C653","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","601","97","1","1","116","22","1","1"
"C4917","77~CloneInstance","C654","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","595","20","1","1","51","16","1","0"
"C4919","80~CloneInstance","C655","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","593","20","1","1","47","14","1","0"
"C4921","83~CloneInstance","C656","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","591","20","1","1","43","12","1","0"
"C4923","86~CloneInstance","C657","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","580","3","589","20","1","1","39","10","1","0"
"C5788","116~CloneInstance","C889","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","510","3","520","99","1","1","63","11","1","0"
"C6914","142~CloneInstance","C1206","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","561","3","577","102","1","1","305","17","1","1"
"C10019","732~CloneInstance","C2182","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","488","3","552","52","1","1","145","65","1","2"
"C10022","736~CloneInstance","C2183","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","488","3","547","5","1","1","72","60","1","1"
"C7507","174~CloneInstance","C1376","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","129","3","142","87","1","1","555","14","1","1"
"C9699","603~CloneInstance","C2075","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","124","2","143","3","1","1","648","20","1","1"
"C7508","175~CloneInstance","C1376","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","172","3","185","97","1","1","555","14","1","1"
"C9700","604~CloneInstance","C2075","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","167","2","186","3","1","1","648","20","1","1"
"C7509","176~CloneInstance","C1376","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","256","3","267","88","1","1","555","12","1","1"
"C9533","527~CloneInstance","C2018","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestExtensionTests.java","142","2","153","3","1","1","111","12","1","1"
"C9534","528~CloneInstance","C2018","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestExtensionTests.java","155","2","166","3","1","1","111","12","1","1"
"C9444","500~CloneInstance","C1984","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestIntegrationTests.java","355","2","364","3","1","1","312","10","1","1"
"C9445","501~CloneInstance","C1984","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-params\src\test\java\org\junit\jupiter\params\ParameterizedTestIntegrationTests.java","366","2","375","3","1","1","312","10","1","1"
"C9484","514~CloneInstance","C1999","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\console\ConsoleLauncherTests.java","86","2","96","3","1","1","112","11","1","1"
"C9485","515~CloneInstance","C1999","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\console\ConsoleLauncherTests.java","98","2","108","3","1","1","112","11","1","1"
"C10273","762~CloneInstance","C2231","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueId.java","237","2","248","3","1","3","106","12","1","1"
"C11109","889~CloneInstance","C2491","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TagFilter.java","130","2","140","3","1","1","81","11","1","0"
"C11110","890~CloneInstance","C2491","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TagFilter.java","151","2","161","3","1","1","81","11","1","0"
"C9225","367~CloneInstance","C1898","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","51","2","61","3","1","1","59","11","1","0"
"C9226","368~CloneInstance","C1898","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","68","2","78","3","1","1","59","11","1","0"
"C10939","874~CloneInstance","C2428","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","149","2","159","3","1","1","68","11","1","0"
"C10940","875~CloneInstance","C2428","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","161","2","171","3","1","1","68","11","1","0"
"C8894","257~CloneInstance","C1765","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","59","2","68","3","1","1","169","10","1","1"
"C8895","258~CloneInstance","C1765","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","70","2","79","3","1","1","169","10","1","1"
"C7735","183~CloneInstance","C1443","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TestLauncherDiscoveryListener.java","15","2","24","3","1","3","1","10","1","0"
"C7736","184~CloneInstance","C1443","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TestLauncherSessionListener.java","15","2","24","3","1","3","1","10","1","0"
"C9073","339~CloneInstance","C1838","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","30","2","43","3","1","1","170","14","1","1"
"C9074","340~CloneInstance","C1838","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","45","2","58","3","1","1","170","14","1","1"
"C5589","102~CloneInstance","C829","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","79","3","89","21","1","1","204","11","1","1"
"C10016","728~CloneInstance","C2181","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","75","2","90","3","1","1","251","16","1","1"
"C5590","103~CloneInstance","C829","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","96","3","106","24","1","1","204","11","1","1"
"C10017","729~CloneInstance","C2181","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","92","2","107","3","1","1","251","16","1","1"
"C9978","709~CloneInstance","C2168","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","109","2","122","3","1","1","235","14","1","1"
"C9979","710~CloneInstance","C2168","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","139","2","152","3","1","1","235","14","1","1"
"C11387","916~CloneInstance","C2615","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","157","3","166","34","1","1","244","10","1","1"
"C11388","917~CloneInstance","C2615","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","179","3","188","34","1","1","244","10","1","1"
"C5591","104~CloneInstance","C829","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","223","3","233","24","1","1","204","11","1","1"
"C9980","711~CloneInstance","C2168","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageLauncherIntegrationTests.java","236","2","249","3","1","1","235","14","1","1"
"C9021","309~CloneInstance","C1817","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","82","2","95","3","1","1","134","14","1","1"
"C9022","310~CloneInstance","C1817","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","130","2","143","3","1","1","134","14","1","1"
"C9023","311~CloneInstance","C1817","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","145","2","158","3","1","1","134","14","1","1"
"C2962","18~CloneInstance","C186","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","189","3","199","70","1","1","126","11","1","1"
"C9986","713~CloneInstance","C2170","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","328","2","342","3","1","1","163","15","1","1"
"C9987","714~CloneInstance","C2170","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","344","2","358","3","1","1","163","15","1","1"
"C9012","303~CloneInstance","C1813","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","404","2","417","3","1","1","209","14","1","1"
"C9013","304~CloneInstance","C1813","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","419","2","432","3","1","1","209","14","1","1"
"C2963","19~CloneInstance","C186","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","494","3","504","70","1","1","126","11","1","1"
"C2964","20~CloneInstance","C186","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","514","3","524","70","1","1","126","11","1","1"
"C7510","178~CloneInstance","C1377","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","534","3","544","56","1","1","89","11","1","0"
"C7511","179~CloneInstance","C1377","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","586","3","596","56","1","1","89","11","1","0"
"C9014","306~CloneInstance","C1814","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","580","3","589","59","1","1","214","10","1","1"
"C9015","307~CloneInstance","C1814","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","601","3","610","59","1","1","212","10","1","1"
"C9010","300~CloneInstance","C1812","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","617","2","628","3","1","1","167","12","1","1"
"C9011","301~CloneInstance","C1812","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","630","2","641","3","1","1","167","12","1","1"
"C9961","703~CloneInstance","C2161","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","200","2","210","3","1","1","339","11","1","1"
"C10023","738~CloneInstance","C2184","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","227","2","243","3","1","1","599","17","1","1"
"C9962","704~CloneInstance","C2161","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","245","2","255","3","1","1","339","11","1","1"
"C10024","739~CloneInstance","C2184","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","257","2","273","3","1","1","599","17","1","1"
"C11153","902~CloneInstance","C2510","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\ClassOrderer.java","234","3","252","4","1","2","28","19","1","0"
"C6919","145~CloneInstance","C1208","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\DisabledIfEnvironmentVariableCondition.java","51","3","61","20","1","3","29","11","1","0"
"C6918","144~CloneInstance","C1208","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\DisabledIfSystemPropertyCondition.java","50","3","61","112","1","3","29","12","1","0"
"C6518","127~CloneInstance","C1089","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\JRE.java","159","5","168","21","1","6","6","10","1","0"
"C6519","128~CloneInstance","C1089","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\condition\JRE.java","169","5","178","21","1","6","6","10","1","0"
"C10831","866~CloneInstance","C2393","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\api\condition\DisabledForJreRangeConditionTests.java","126","2","135","3","1","2","14","10","1","0"
